r,s,z,r_bits
4835828627975420906127564947259522431695128688553196386783,4878625757052192558568691898345794696542749649039615680890,4391740403255253983087945060264034653781445551318016852052,192
2522035218452474984513871788113381954839390214301460320795,5795185691353205738174994190771551315934026058662605624545,4074227821752192723128788265331679336943295032092978192893,191
6252197378841711058016226954772725321276477612301215540685,5030250612245713741883255563023037409173535134462819697714,5792166339440145625592724376230333181624214507314748269130,192
1973598227064805638333423758500722811102517706617037355448,1980574458755938528295254188093149196214876793411326668750,541254520267573783608680461626860382588241439514197486191,191
1225722919148952601575680974588792068955673470432986996912,5950116671441457241381628732067141738834973924575500453970,6256016360191759913363801910395523385891838156671778500554,190
482154021370659025626218492686728750175787406152782558384,4310863876425321357452464137896449733248999007769793711017,3091458974056417281892539463355354759178626076598512874855,189
4423969924751858099111623661747308331221105710199494019900,5205828665033667063294281966659994112300164330118842635048,3139178069047652308654488257774324994343557796429447907743,192
4848332631673507455167217049501414709528260475592518645687,4172718093199617243493007814783693376149662848443953049417,3635493211264015645398093004132046643799581690196933689663,192
2991900428956560895289524099751407243828609933215550157569,1915218191670978254150155128943517758070151181117763858152,1005601785296722757575768982769266057870027706726187474724,191
4901657050729849255741023725633045780759039581936313582407,414337004011758837633525567055521753859061183425168724083,34303545892630579266935441004695471584313617279657585984,192
698301117022333834407320755908503752509881336471796174463,4947665118815539749670171540790143441925184580827943404805,1591588346402126154496744833603591672760281278549777280115,189
4449738712690067854081676488931640396880580713578155283012,4243863164394333198384273576442294555677061570507792494850,438878327759501576061042949491392877021629533438326747040,192
4794169169981631545228375663051874314254254801029770048663,6054757232539581218094255643981441236781418736709654757624,1647260368521703740819001843739256651817016882321039801390,192
4237195828188615460843729702748709773988591828128054601190,4556171167096676009650858955482489100335516118893855705342,1138181310180467480979318729031010032528350547609758015986,192
183297887148115882566658000539329081402360400985895099203,1625326710476956985282647935418482290025647064546339007815,4065177529531594518486278326410883180931769876196231621919,187
2596463740636926753088778758585841311312387150819035640378,352367332637288993085971767840910884017127703646694087916,179609014723459433803229412799224218273305098655881474121,191
1823235250423728581148309877202319338468493297295514289081,4775119630100454019304850992143886891728617610920186411323,2741517974084798262268400694682433585352195970607372905118,191
3039709125346109909071245510134411170805315189542536470468,1700370813138361608833621986141395455377521808473312196634,5266052209633917199971885762504748931589384569142998432069,191
1567825228934105544089347801831305422926952612192733405968,4536503145696573802010904772140880730507866542987109730507,5674461718993176686438780036276573415747638724512912762823,190
2576846947804014498266338560310435128136390751588603173367,5630003220846373629963947402574510334513595782901302202429,2172489998286370792031659443291452726532998481018103052323,191
644602336581247797180161117635284787269552950205376044825,4587490725015322211987069144591481440406053104854382611900,2909429433198917699488190248206272496428537144802248713901,189
4828596634575763506878645434354391958099154490574466298616,6027232242433844577128542939723932065481181654616150625348,3651853770849934983748899344787771405249045164829740579981,192
2635619371436380747681036397463859414394230806966593056384,5826812519925223726347074943034365584178881096294767529617,5303180256933806371697880211474390704906183330067138185982,191
2123368509950082949349533099765477225193763800183830492420,941620340605311853255455298741739884379517832575774842791,4413906924015369817804132052775415982804719897409576195984,191
2924081504252302042305082200443628549208151552250890567947,1657566663245866256501009211534580293681858876068711748995,418869238569541280033382138995571188421709539591237739667,191
5475037387669316190730467825548280311202543771198009304624,4690306586606327305182519789956598396130951154986174488886,6064877294331842068573982675064136303782873028605725289996,192
1107317572556990015804754326901010352125671466230498566471,1672292881685648184774643895085883432308620049661491444353,2897616746876170359397942191429930598697528506240561296362,190
4777473863808459917030336310908545142726069797042413155975,3257624635712236792006238686954655121252584172285725641277,4574202835724494494222387029825712986221527935772568200817,192
1789441585604168506120543684963727029182348662318231712861,4040437476411080022730385839944820004228251411767371100029,5387048374940953301650974610525612759257065223892180962618,191
3505023182821839522954668505994978874772656774308682554394,6017475069202015062447716261016784628643429220883759583216,6250208319250550717566565931834613576235623735490278380059,192
1786767717596441608143851433414986007105850168289151132224,4720966011436138106715667589375478298406824381720703131496,1797135860851716436981035535713435104575776488872501755629,191
1120794662295787935821688340241883507553942118844004693680,4939614909938753290143061820130083594261044573981752645203,1229465319518623851675400121915490826485545628170248073409,190
4587064738268401663470920202381540559385080410222486148677,832580592784188839284883044963174565634812810480875012720,2765600086399953487789219407430197565968181984325261377539,192
1999551474772048793793502457249489881724594901442528476478,977325721621340181129972524405924722193583624506962688288,2572710013419372871197446498464966529111784004181433807567,191
2860634909715785591416441958310953489717425758356531698049,3353585755219421335023592120313684219677608320827585278471,6245972194320380845356226191370185273710816894898032629726,191
1709847139961185354260289285833141257345123771728723715861,2236504469476691310242138590955076541314442384873088169056,5346404121330764789120006117928624433615286999413336512526,191
991717483475861277021785820011561210668727529477128775324,1351358535283216396039972940034769891380357873547513950692,4265692390927191096233902126455157167752417660861560678478,190
1141405596187640482814092096046773470297453943006871116195,728041894579335945530303523657873892470191467024009233412,2507408520259225308797865695167836498205714727437529942895,190
521292543039882777864393681113861578819930514483960179424,1483176705867655290831305280026628458431245817799050621598,5403948770490528796669048304684708975841718802285643303336,189
2917896391492470922124221456768107890051600303793061055134,2207836108284762974234291877323804313815083764366686889508,2710897608127171744696203471411203960336133008672208266065,191
77546258416438010420185125497786722262338845320664413916,4346487311217280732927944161155720555666838738423923796462,3127681800757650798533395989956337658628151114591612441900,186
5197120474811568436933976642615569124979987198693000091708,2720870471659786643175226851882891021277367991901293592285,3902848739244192036406082431732980182158972730725616963186,192
671837456888871932905881974487904541570567124063223573096,3526511056834607668516051761389974766353941428794233646885,4767622859093105741197085144106980337632478361077236285280,189
3999300150132840539336015616217162954623312405263976846212,5992510595315070382229256136036035904438865791515215016384,420495875731540012346488173747383027712717890202110285320,192
4369799799574644925715882512500782101505639236766622557818,5473212514598301879633845865978319184233048345001943179778,4337015740538761867603036866127078787389476291523079722741,192
2188767930397381413668378313111976736800677253596562930455,4335743579640039052063595596693968555739080655735828871308,151048556343929163612540426305093944712243769243606499556,191
338969193905615173632586751411667174892394556717447105051,3231586090154942547392296916812143340628925982881864280713,1210055613548426536865864205528672894668139635156120164697,188
783480112330346332846933528449643657642555879952066842252,1900258374779383233429333497995286088558364280311856570753,989367050540185078636965356121044366455718050465757314900,189
5201611344227903854317196390539028335439037907916439827353,5675275105704332093115175449726033397596685064799635336644,107512137805581410464201851046531372990727005771562427888,192
1563465643452877421049945027952772517192249164135183287805,5400653464839856796155218787525706194464831775742656154453,1223773011925861484827256555222178138900914117463504425724,190
3054900148777370393301656684968133155560946259151350399356,2966558595967559634407894599468067956474790487068558629061,2259077019369655144739200611900828846712399970124238971115,191
3599656300093633468122448188641352840366638235602535682949,3671250900395581239110910188773473821923952897219438894374,2701430257919325902395268520615559669344613125808019799801,192
5872436238984973035540036545297741602394922685183337487412,2605983085443075521532850703927067162818702322072374176417,2114175817144836973034561857243304720466118206480250790088,192
3935811684420875716505422316872446696883077683726993164246,4862273772407426315910404519895659668267826031868710288159,237684540157566853087932292310716306780842655712527326879,192
2664188320920496420113325919622716216635658692471360948025,5851699197823847124420769460701367562512224428675993886794,2877829606083433106765018084233905316321388461909800596494,191
384689465952423461818711706718435726813224133132634996704,4384758272646874686914241451802271254005456761336346709591,5430121026805679133274156162792469651575115945104495594686,188
2745280194567917950578871406912507363587484360502874607449,5284231512225667185999022358159365422402562097427166038412,3224835428233234509932574414331051242072379063149169150113,191
2962438942042374646962637808061120877154424042508294823428,3830054141249570364665019202147828682025975074213769996787,3652659133989867026347910730924526116560764663480887808406,191
163185313466885636956112035575906340734687394613164429547,497449168686995166795143216887013910103160253148104403510,5581295506703510419598848286277740260592999921366431932455,187
4163408336523591554690123086868940118756495109061790636263,3638752171725070229086762321417020165331946819727274778292,4703805869781423322463879006382599458928903160172782995167,192
2590325693588043734253189517116694183391657727603595353303,1830435729687978277169699379420405313734743167806135598811,5878093898241492822342397927000553650851937837045600504327,191
4619353302367167273045406402908692945990345773095794983075,1792441125672043826051239093863735930085851136812009758386,1183122932151365900965191265691777769869732445753503363797,192
3088738358771075220688808299701603285224986958638230485377,5976000542932719960567631081769294231743426120002026043427,1712792631776033221841294247559437573788019779858929666571,191
6067669646668870045421600580339136507688928820762548461169,538436223844302609424225885223180008748480914379139761203,3865379488584718886402938796508977468992355264979732298711,192
1519722088791267226138703153749252456808859929103278973436,3313653149176482998400302364439026604303474544600035206257,726991655498153676478888226819406375202542776215928623502,190
4579087254604420005632661807485901387855211080285671043466,5185006930700822281965724788300320109855262844315940487308,4641064391398471959559488126462853036426573066157563510613,192
5557479923200699787028172912053237788109408759609482368312,1632480216787371213550644568161843132211616604499496385888,202369729731970615775607343316208563786236052537593132593,192
1191579169580731831253092448404796986857900038810540668641,11950654983180924620322311143208090643490654744422453515,1726974605640483128138493041272849944384455296707004411089,190
346652057240007364925905273626319413917672729583536947656,1823999969262220310262885608430081413863200782607903523226,4126874163957233716817452075413527688245115673101906514305,188
3614099260212903520127592623406126435969586948501117773848,3287802912686918006897747203536258176930282353277286054199,2071696372944317483244487715124831271298448657853158295085,192
5950909735573569768748221418130396345374704934084908787414,6067521077223041261912931930729427802721582291771945735680,824609304399696151737352116733323148353486928931594792487,192
6191030105755300405795631594677704437504064351534061162042,1280001504915050341558159347797746479933242194861006378373,463818277460815880656555796735678558595808465606050911541,192
2300107153426685523642137662345569686615150029443476374768,2503570996903510171986858896497869215481753593944993374972,724070174527616370709430459615353567581182837554177641887,191
1460441060438124308001291025841312505203603911302112486449,4781857173560175753884945385045673538353721848542709165487,830764539192492035350418004364710703467827976677725371885,190
4214420408175122432019436608662959890262087412188465515926,3521439358404211403836389478295772047451795449091935598363,1881132897583391007959963526557413564443173831775268873200,192
2221813245276066030657173163275834056378012783093432590489,4412667045636720178374541375620137386222225100578958656406,284615442703668518850248691783316066111157240864647121027,191
6249538920372103371967114894732615868117069514785291653679,4796668760101129539321059957952954167983542370671737036310,5582421022431700066150943916462554591539731470359769774563,192
2524504113793959201152700839397516692980732577698462595508,5540310177706117686238019289236452554237349995073991362651,253109785831114374942111145709247683420428081945852806908,191
2056941525904137771329665296260836593295674077508494646322,4421593800407243209167452359550108046801241290624723544490,4785143942082292893694623141461011072496293658483215735577,191
4592526545383993974900854022845322601531027027917768408986,336064929802745173198084989348145547032137133379033160701,1870254415314259851493502087003657578962097245912638642316,192
1418215710235826821582938629193745018647105550055820411970,208186220915141848310106752714906420140334898233073204745,2869591386492340579222751934740195385595610910533786849206,190
5976321634724538315351949825243311019246179274299184839516,4182785163620910994836366936766645789725254411741614138817,5612065008608523730137240485035039446737534616629059090770,192
3971632018096846125006878939410602851574816396197377355027,5794413544535680017477157236271842552958300507142611202714,1634984730038030573393850674906558573600475511932366344781,192
417132845286744046925797307661416479587925330959349816218,4803976402251364478817825574995920808788316801351087534632,4990156159270319161879191579325337030870324933111222097759,189
4399728842140174514998935937592455027818741613141350727107,3091832072772783712653798794084161984795835149728245765983,1734282546397445266431021544350642299041683640021253180161,192
574940501000113646836415595319143932259270579851992525749,4733224297407006012232710472430073658796991888812168770804,6083734383983018542654914982842187961847573776047454518150,189
1789893236520479955055233029916672112725985671102000541563,129385333825446535604093107350975301600098439246720493807,3286197951419805111533752072424090840342324701587778830952,191
93306430999912444011578584159095847999347783774510741813,4724898934142641098563624037009711036819813561259160836967,1995353729182997393420612193996847599970509291513786710558,186
6224760921075899092303453231388316971998836410780658808547,2585723407754686641790962828031511042049039099075417610034,3017564325036852685927588791422652444088306776874798158051,192
6026836534410689005513696736882937571363825920985644871906,2571931462264766129187498738481674150236562258146629786127,3358239022865343242405641908388929553459892242988248382509,192
1155685920103346159738940740011045290452120032899107036698,5839542942539205112680696744360573375086052459095440784852,4174264162404344051617986652860028633326729895044831366258,190
448182521138173614180743566463948417902185009590351063723,5509303089875464491650343521193568761854883016717553113321,27463677201825625201747797052172480846217295007197968386,189
3972186829019724868880584311097489311791075771136443453769,5803133256091617292459789899631727165604148945488340989159,3952460201240572129113422692798695041593308231113142223039,192
2161705871576546775655662574443006614534549974455271070589,2438990496277629411080048068440859530472261353262436388742,6135101166057481187008736438809592084316528595116903774940,191
5198675399345818990247366223082969252606074718650998398806,3333412297809616750672945488646956890254432179746698898483,1481150440022769085257272811874371683068779909286222026230,192
228785047873127405362097847662289164269013425719559471649,6015899369087354881362146681675181683638612950056122208688,1465061157513360509994081473455344724660689917156989354176,188
564799092815517496557570675847921884511000201659728254577,809936444558942178988012501229196548723748403455031502633,4235596624127862705352146269805311244943367466256306706726,189
1140684143636401073221428868514083985618593864018836514518,1242755460231550399884756275668223864976789815450913050511,3759828797455299899142161977181560505903813487649569109424,190
4424965594890637932921890971014553111370551947485108227998,4603648107718340636671893094916972308163107024639567166554,4542065876521738643368012096896276486175399223127419891008,192
2564880954150110651440920317013416028715989336655989361215,3366145381406758295582522340588922903552148971275039837193,734483505432076740131218907825110221115764763302080084839,191
2978539584292250325422564480972517736840770918014423380258,1052951635959944006627264131261248646205007906080164269412,6042577088136501138836760506311913510195177029082246426269,191
179581470066224460364491770525861143890907499027005783350,5879152685331157414641401768350796934386337868988121053017,2667392505561270773875778604171842216962134076518918222578,187
2274911872628901617922467514950047348617398183237105289463,5618085888164996938927511942072176247230359754305762049008,5708334523787753691959964176579087821283114359422179377568,191
4377681427610092274522473037118139304251591411539796728154,1722447622132698638089831585362896827947925265395498658517,1961637764603660644383214243203886413403111763507398885421,192
5337362236046142762806677163650114736139743306599425018954,4355564910019279951988814463595243393395483560908984945917,4608957827576037053612362145989743749083463467442442015983,192
5647996928362943308293671816661053308625830068079660271278,6177063464578278503848556400572461392007278701137984502181,2496785581093871960091006363606262700109932575822999871246,192
5761934984747167758321649619024339250003512890204199126168,1399746216998363106861311577765957087967196082096905919501,5186343371951183062820698512565683190078300275784519713096,192
2509008536079305183808088074273374885958179362350632826564,3670414890166054038154870810122380715382813763828110004986,2661932094867266516802968073354108347118210087642581357133,191
90969849801449202440745828812868823897864144312498981614,4142932677714271022751877727654607752723432276915315197565,3781048606797537905022914880677035269125521580267698764706,186
3890538846431223395305422305918767601971316282791374172185,1087306693621223498261941176832478364477609565251080659509,3580180693160114201815163024252728947314920889281566097363,192
5671320885753881761219882027676212305851130801726370500567,364224675770811978828326561218171467118557240901778953026,1878942893223452701002121580790496179884588709798041025043,192
1013377017231588359757819920981239790392989585657297579255,5905490300596866407347824074772832004736042158669708259717,71464379353182970741918754117348965191464996213308022701,190
4255094773976323959325008400163853082368911192326462453088,2144696706997754040497939824361232957165662734671547704234,287854657225330170081766654118964322334240014706750174543,192
188096506490539996597959713203792351820028152145795464644,1250451670649434854642662405087168742053431509667664296317,3528450219727456157328575883854234827476613338823297725705,187
3156837650768699463916046605651334393580353526238475374870,343384489807867664128395951119945562456866136118105456569,4335246113800727006087577643007926050593402288861131555570,192
5242999010026636272789304233584545209007755199421042268211,4912773004990724371723355990723336508354560059410744655123,674517283619740435467986693556063708762124888190373843920,192
4621203459383656725569121539293620036295935887622320798363,44515464522065797982170847219238325896411088196180346910,2110847310851608217935504757549728199163555122731047210500,192
77622411889255863861450638845225218813024432362914013920,5700106856443087248273679137856117018317937003167349124284,3880771100731045259578784787607063169382469152412131406177,186
1993359908019734731194448697517264869863602056869456485772,2136125167166937115672215973908119687884080302014437361390,2295417828543780960711527928228957214625629761820805314336,191
3056877750936178608825273310360974775284398440128554970462,117905823574596699067058716964060324786720375251878910565,4440520067910287090360219689960473203677144442377069564714,191
1830314176424775315853371860711121182496421955444646131159,3216023617203063861629606524214147728527801023515298653400,928333400811420618309510833751960919550594021496554283818,191
4302704438869442480272878620755580982368675465701021087984,671378850719781655061320496370893187900183745196491008697,2117697424638143436685232080457524801277550101930133722682,192
5648627508142528505547331115237824643808313063993115773907,4520373215581749845299591143175362934510561375650427017782,5560251057815727638015690865974251042566177944716405706733,192
3443550086017247841951033953162681466414573987794356386910,227896379277394709103743848411549533563147295951171128499,4717516173014496228472451320179589427931390433077907156887,192
2099932372318065565687816917464299462163722742874367411563,3678581494626382890007991688286339194822811025304041276105,5593876720204576761009363897644310929446756296860978342788,191
3521699575183434999285243101278443163361448647355150163225,2569590359647583494765006167059441636013701815780548277320,2404103645250405265908746408322403069526067439476992796709,192
4091765558380060686631209251399892974557561203854222799213,906741612219656885020887266682995749821679914838569292333,4136215043316862211313895099330811312540654309729529878386,192
3467152966317234945774341625200361082019623797477702078273,4745554188103438807973891883714070641823295091925420591837,3404806793773264831237364693318061131939585276780297959052,192
5688904791255886689211779661976924210984937620993715606681,5011886691495160658845960920476224278688313247171136495582,3466895870449550284181273765875262065312759535748233427653,192
3583404680016712130202623432419277107448380430365176803490,1406393367479569386831324278074723486537318278103222548786,5724977225822634780479762401886898657629718519813723694748,192
3113511365353609763550927663324696850845943953832024520755,2534207866983297656478062220972093351144011849860887326450,3133290655904447515117123869316141590722824352643818028000,191
2869287040434197733562819124756804379998683471689281171846,2720545077101240697981305087049364283614452270125394931193,2398607871442272319532516621452049965358822749103147600038,191
5790254755650574526391937367225002300956992356959224753045,2187387518680288376026619364947840821290422914193536538779,650551962536777744345737531521389106203560774445757677236,192
627628556382603828018677642464393378031380904140402879271,1056758914112049362359263779404283450490211874561354963773,213813605387805318165570967488414886232288803665308774584,189
5713399038680764654227598214426966035413809288929426705612,611772911762591055673352779446685724573319183257291471659,2395075098310632228603246226801626709182572897603426085438,192
1647525145734908631309536348620662303695342624494906395830,1168504787714352326118731902588043585482853255629364123367,3254160128261206211971367735549138733908733639207100703252,191
2404765389256869661646527665014792056801774554557288687387,1742664071087962554630008518349010980487785397917040824455,2037877004899888608191590032887126503508178162841047842582,191
6088900340826136682065917100965290874936224851493644380944,1261748601890845778667858567197990678330190703210261038547,5556888862867851314943622463891611349736993531433282007774,192
2124680073341675576956338638276694070498825107481489235464,2471204786866842523970647522433554826748786760953701943340,748915329911936773700483245612064356960411251993551140748,191
4789107094864466257117140893832611219516513827648245684741,656587261668848038752297138629378678556786122413569631584,1066300226945136239507935668117358914981064570941990106201,192
1299316434497409389545885020238869045677622894601338904261,6143980490436856582865791212052879982057812660108496993363,5829008813517790600127297801768794805368582882936290265062,190
3836509441401151401488420490514776181041599179613582649054,4131616095502599142121379118563626557135440118139263410544,3505565538504370843311419052057415574528624865941373479207,192
547910244535271144925211745406763680295998264687293624021,1466676647421882543870395149342629679994564914235814456249,2010632199867595275754781970360895481291372776459023110118,189
1899441957194880217783373627186976453435398972255083423869,3007771606096861128881798835869294793514693372588289570907,36292957103324239473692854470262758154384333686019077473,191
3187269975745139440611893950392998839889790472091138744412,5098945747988763228279653237496851446964110937111141981718,2581740109702799571542312612372374256998771154420662036979,192
5059667594731203805009210355399441923913117970900606346009,1110495622098635048025433498019499684239249965167929925256,5411620336073629765237424511756326248173290335451137963634,192
6051999486654206230127803085197134826826117323991050141251,759917179008209010305941925621604115968169197845737214164,2322641030182681010216879431539998580189981024479085195127,192
6250597994068796949645763883709855241818651433131872011466,5158379182224533652474472132301685704342756968341479281089,1392682876017136700929150538804660935161757374063986494222,192
4680856270143438855259460574003919227656806353645514142049,2861793076631711563436959090113926997678669788828942392810,4774560278982507813668011509757832352228962876385944626642,192
5711946083152341720670224630706898274847488421210134220930,2590217233769853241173737590439823326008193645432434498992,240206048483712995447532100205265733808886658186254333993,192
1963266715721583916967918196921774863383233602206094942807,3101281489933470309410659406830310558454826900320040080822,3305078282210052903348677631374199447639701267555800534465,191
5280666749758233169643610368660837705731741082238661555458,4937619996018654206436160295524681982691075814010133752255,4713549252919553698718306657034107392955387481809596245276,192
4803781992234933565624942936890436522992931693193913122964,574110816861233910924245622113613792664784482622285151440,466987214491667054750345547296725552553307592833613132214,192
610259824314761677727000395299406935144609532935270690031,2215143433483178323542730582471018432489800199360349994399,2022967592795359484711847205499536885376794267972667411440,189
2636713690475399119920584864566662022982872873168926197513,4118883984188766740398128827754788597070966337107349996780,1435489773898251802826985819258474707901435417347217471667,191
3720189183859975721332280787251019432318057010748445768516,4706929498211546793490929092772187289985429904796996449688,837131481208661961320286808788143292143290945190521012331,192
5238654537950940069715322375789427251010082181544576895609,2800276332020040663234744998855048697971968638930252051422,656559533603945496172160652895415314767785532120698917470,192
4489090934399697097657226423922109731849549317351977884009,5690209978202497169330086018044066327108598879697854826812,859086339614024728935446120294828664448743563976243718825,192
5018741310777085252048046918490154046353284181429026118666,242753883562231495805771636755791239128234631591330034356,5808488439814023948461959167643100312864619762902694471018,192
372232932910845999746148686827568066717861927774710570985,5651819094486694314593643446315441383380464343182006808280,1698055760695566357722484159784185043853459002372323827660,188
6060604458002277028110107917632340176202150986674868633473,5568005437214804517744840424774709754912033060947362186034,3583615580118707611842104980760833143729043561571016156968,192
3170541084586574922400808320293317506206213607685667058686,4786418219691173693619300199583237152865065169328296592456,5304102039672855728252983154187345400940473827463161192675,192
3304268721297435263289663923231455947566268089916445623804,6254660968258543920047136558814992213419249736372323912236,2094848074011053305918357681952449361109944306534938175950,192
1003517069287309823633408086332500493662253269240913167012,3918161033671179745610517801928724920953939577294787239026,2991591923331094953550170652964057246179166900778129855467,190
382910205094048648459459159511792088677986974718051366989,5261669602572953174746415924740971722027060431876238351058,3049544329810922118675189038560534864062509242566865455458,188
5719733826428358738367192092262683754601971338964651027395,2438375597536978205688583084238995663986880998986963543872,5100656881445350760311905843000934078811914858210483319696,192
6142329547906811231826761561505120320991254153314775414482,2520195035454811606384101247718480595301361938633147105304,4165055860821619236128634628181617148859685929163050343481,192
3894524852821387460983338560010729332942752821171627113849,972274703383838075180987816938498352371970898695264005519,3674046266221898803216411527806671936566030004052486919224,192
5663289172411010599390259358306574198990337703621895692879,5083270149858595311089587991526792815981956893052031625430,5234893520182213604541739840087834031997554307298277860587,192
3952532362396408083893345505025631653913501937931154070040,3436918903638145672540367003245547121330640766329066675678,4099534660281324094012523244085010906598808392605161434746,192
4846343882724903677827223282900836727655777614708074343235,1593147437756694791597935801369095301877775316163618538713,2512008716223889474111775205427068683754666618572455417840,192
1635279542976285274137079677269436226989680069986591192356,5058281484939809238100316984218349236239936472688877252078,5974952575954317536785264746950992798380296014713334045509,191
4644485234398849124362762086903365665157601404485455047555,4234258933006162705269176405903613213687689344356936720670,1113538774300765561387316040743758217742433017937897740647,192
633847906257923456583677088749552994462704918709040238380,1999246180891947351497943334917615638034261853331634705784,3366191222685051438027154835123574207467639934992297234979,189
2373963424652829772854020671934220622087807012116098277969,3650501749485810134006891198443979935971857986904395450229,2060696485025340228823066585771493374332787082417022376307,191
1352255900540578834425856521110520041350052842547987929500,5067723666112173366790303312286763476784406344312361342659,4236427098103573940016005283039176279994675410707765451200,190
5991742965613472867326029529750410294865066996855128535459,5769578907742723132452376388968803768914410113202081534473,3151442065244207038480138267950462073216982714157246197156,192
1427060447812983915014584517251529841220208069397314878924,5074933731004969781201479320993067123395576207980475920554,1289700512194780260061038169465437768036010550468301248441,190
782206657418864847974825079008180241950039649834877419708,1190125864270888900496577430493275945809698617800431288090,5533675899736092261870588171733025262991064386947835974275,189
3520508926083080953269306133168001189065544559489093672742,1823671171111266899242530405855555114513292475162431425320,1193462919347608320273932390311722252790254776421974322471,192
3673123435405623574480679977745880344612993161353606793881,1340002659161637264405247196116896273777164401429065936967,3020612533814960460092637772863059655373784350582975629711,192
882081129536503443073018089678649357395588147503216160610,95855891143163971244871828038513539057583861437242481323,5858914227492016398325629300038954334379688081401730641605,190
567534699673019297640033873814203938840666208129554860267,5275253456631475428137742322479832681279034484188844362480,3083185637170725905922336388782370062773452686559031149193,189
891924648476223197493352904853808492112776558341009328239,2181950599010274207393257756494765145371291681167927358570,3240460981034201085404066756347091374756463300553682705524,190
4521905268701827706405242530902760725588772296132669080251,553462766360836958514697536008346619288699289822819701293,2254573912763375471646020904239516162822137290245984746142,192
414587033028535106413945220622672670978221153259738971356,4915801593258983218727682530126322778297455299047114438864,2275527685667129586764002699155392903487119138837151584509,189
1666871155397577431084833254457989573679073819532728366932,5570816068324875861327887260372645436304718416029925503379,2743898875904231182441085127705514970682258840610608191019,191
127835093313845665691833992404041939790424142006071407849,771388957382642597044418051112375845823608163767460414413,5119744719778829700464814000742789146574968682044503247374,187
3192018007322535269480245463935819717464026204454017766431,2517808549821533399788420116269021450324492420608628943765,1610602452013889310017775969727501750223265650481271293366,192
4995893024052100099229960821026461564692432319990373195823,2165468100925809327976771559694923020648489322213231034285,5611519877641880302825920210391092410092093811650655929632,192
1841986596706373508446823129138800745907256589471946426930,1969221349146145295555643507958972607821827737530361261758,5824029726356725755299425859969505293891872023069464909744,191
4426791199514387074977718719008245832815186805831597349836,2457443164607587661221000014712796122806134121558019229802,2025524548840596489528760711353103141170590211189388463596,192
382983268359682230185947327281465396499003918353481321533,1475659354081660672526292750145297424472901906743170026586,1380728850015948924449502977960831881033583835292237639662,188
704563709099567735378449709665275180586924120168414601976,3385432620285468168670439986587384828508164048281291110216,2709797175015061296672254774375360007342558159180224720269,189
4584870542699991321387176533062541549240117854222222655109,222558229086320786401732174047697592905081357999730064407,1901765108189098177388171669503254459648123456389109092771,192
6231948643787862503565697921438717463398056460859372442199,2736274995750258490730626238241793218060744663467139239907,1460979662859079173990610643147530802063282608494368118029,192
2879994233966769435746953163749903833942351959214387325140,3744875482994893812723243529535915511182277571384767426642,5521538179464965164810052072357990039432920935208632372031,191
5866792521711104178719620571041614327869000446498876563281,4585182963373618535125709298877186000932112644861456153973,2024309730631679529758124099052556783889337224693642474221,192
726568132381867693662061828145105830914504083419132368457,5428481666725809825116901538957939848345119727842608572440,2095896674159194177241589450521953900534221383751419684157,189
3038143298330855566414643505577547227965738752592539938831,2710366572542078809176899819851601400938935415726836780971,6166122420617251756493698954686728640637709094025441856508,191
4866349065824651807123280886806795473605425399449447862540,1113350183941719530943655699945023295076881940545509556470,1749465635949107540115781194952388869155139593185697059862,192
3286690031226550650509827220972064546289143194782328096614,1401763222032517931965372905207409661418214258521795609448,3057480464887328918985405086908002498078632329815940621001,192
942781101772204691970120753223161662153215300120189871341,4793452794653104498161431992752444994656961829778391718359,966691453229782786027244849092629662770671428220726528193,190
5498353367502322052153086044970408197021526743192405300747,1977551819883248752848841624018774071113908846720029377354,3745806620091888688788488916342343825236134238894234794875,192
1611624917060332614585604884627271211404297470682833240422,1435532381837623434741005809552853866578500561562310597624,741766937327497942846511147427938476408387234121140092292,191
1893014700770421611768416221920168067830939986543052157653,3465669084703748208473678878014710727383005837142513103332,4800858341113147899502698004210240195459576342655699773087,191
2645343180613242032918330036385297043321831757318447311335,3200459346476187270270755238998104081969594218389085395042,3397001233513333463564942603506836502143021334807263596639,191
1851019118652440531699960020394218067359251810969919847506,2689588448942665229464757657430804331802686978299091555639,1140211104055790533344499144277420878915848547381669647535,191
4497072758380127823478729486586689556257477239724889264398,5736301093348267187378834362548305966154187235814926951523,3564475892119620791094858309360992999647183993149217801270,192
1345719090735788961769381764259667472867977324891246000346,2919469945196991668298981483471668806642597915789608578270,5534767052999561967372616223812973282122923603207985282291,190
3247944530593234414144998520625213466244564845677963105850,3991919518929290536294984398508319734546450632857936378811,2170695955056325236296189404237350313846863762533239334665,192
1195114688884343146172621483462963548241610424190695708597,6116294688421776489938138085039540196678050580628160178055,3670806880310487230957448063560612766319570442704187970964,190
6043234531746697191910374344168460621755600889647365397839,2874843047091987551163588757665248184006441296584607051231,3944986632675422434251174641842784980135667481761392303118,192
4468976755624142114202923537922789687459824380467206116329,1517130851447538784047074891316071902334157379420443305109,2858325799708522369853252133467436079520593884759716375205,192
3240187454162497112287924803759906904999466771841919784004,6191558805625479414141028556108768254123870361658790763619,735479586130850706348181888054216427228243778570297952788,192
2743302186082459279387257352755761145182305018298598242449,1172751563086488494423142456087283222441492542065324008849,3001857432256121371505939220735585542307078488570940263515,191
